ORGANIZATION_CODE;COD_ITEM;DESCRICAO;DESCRICAO_US;Transaction Condition Class;Item Origin;NCM;Item Fiscal Type;Federal Tributary Situation;State Tributary Situation;Inventory Item Application;CEST;Alphanumeric Barcode;Service Code;GLOBAL_ATTRIBUTE12;Global Trade Item Number;EX Code;Income Nature Indicator;Import Content;Foreign Portion Value;GLOBAL_ATTRIBUTE18;Import Content Form Number;Service Nomenclature Code;Reinf Service Classfication;Reinf Service Code;INCOME_NATURE_CODE;UNIT_WEIGHT;SALES_ACC;ITEM_TYPE
223;P031594-016-340;ELEMENTO FILTRANTE PARA GASES IND;"WSO 15 WATER SOLUBLE CARTRIDGE 502 MM L X 381 MM H X 362 MM W (19.75 "" L X 15.00""H X 14.25""W)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;19,955;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031595-016-340;WSO 20 WATER SOLUBLE CARTRIDGE;"WSO 20 WATER SOLUBLE CARTRIDGE 502 MM L X 509 MM H X 362 MM W (19.75 "" L X 20.05""H X 14.25""W)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;22,55;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031596-016-340;ELEMENTO FILTRANTE PARA GASES IND;"WSO 25 WATER SOLUBLE CARTRIDGE 603 MM L X 636 MM H X 464 MM W (23.75 "" L X 25.05""H X 18.25""W)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;36;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031657-016-340;WSO 20 STRAIGHT OIL CARTRIDGE 502 MM L X 509 MM;"WSO 20 STRAIGHT OIL CARTRIDGE 502 MM L X 509 MM H X 362 MM W (19.75 "" L X 20.05""H X 14.25""W)";RAW MATERIAL;1;84213990;99;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;23,62;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P031658-016-340;ELEMENTO FILTR. P/ FILTRO DE GASES IND.;"WSO 25 STRAIGHT OIL CARTRIDGE 603 MM L X 636 MM H X 464 MM W (23.75 "" L X 25.05""H X 18.25""W)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;50;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031663-016-190;WSO 20/25-1 HEPA PANEL 610 MM L X 610 MM W X 292 M;"WSO 20/25-1 HEPA PANEL 610 MM L X 610 MM W X 292 MM D (24.00 "" L X 24.00"" W X 11.50"" D)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;28;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031664-016-190;WSO 20/25-1 95% DOP PANEL;"WSO 20/25-1 95% DOP PANEL 610 MM L X 610 MM W X 292 MM D (24.00 "" L X 24.00"" W X 11.50"" D)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;27,9;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031728-016-340;ELEMENTO FILTRANTE WSO;"WSO 25 SMOKE CARTRIDGE 603 MM L X 636 MM H X 464 MM W (23.75 "" L X 25.05""H X 18.25""W)";RAW MATERIAL;1;84213990;99;99;90;INV;;;;;0;;;0;0;;0;;;;;39,1;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P031764-016-002;ELEMENTO FILTRANTE POLYPROPYLEN WSO 20;"WSO 20 1ST STAGE POLYPROPYLENE PANEL 610 MM L X 610 MM W X 48 MM D (24.00"" L X 24.00"" W X 1.88"" D)";RAW MATERIAL;1;84213990;99;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;15;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P031770-016-002;WSO 20 1ST STAGE WIRE MESH PANEL;"WSO 20 1ST STAGE WIRE MESH PANEL 610 MM L X 610 MM W X 48 MM D (24.00 "" L X 24.00"" W X 1.88"" D)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;13,19;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031775-016-002;ELEMENTO FILTR. P/ FILTRO DE GASES IND.;"WSO 25 1ST STAGE WIRE MESH PANEL 692 MM L X 654 MM W X 48 MM D (27.25 "" L X 25.75"" W X 1.88"" D)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;14,095;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031791-016-436;ELEMENTO FILTRANTE PARA GASES INDUSTRIAIS;"DFO ULTRA-WEB SB CARTRIDGE (289 MM X 365 MM) OD X 660 MM L, (11.36"" X 14.36"") OD X 26.00"" L";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;11,55;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031792-016-436;FILTRO CARTUCHO ULTRAWEB SPUNBOND;"LG TD ULTRA-WEB SB CARTRIDGE 324 MM OD X 660 MM L (12.74"" OD X 26.00"" L)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;12,35;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031831-016-210;ELEMENTO FILTRANTE PARA GASES IND;"CYCLONE 24-44 DURA-LIFE BAG W/ ZIPPE 295 MM OD X 2540 MM L (11.62"" OD X 100.00"" L)";RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;2,12;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031832-016-210;ELEMENTO FILTRANTE P/ GASES IND.;"CYCLONE 20 DURA-LIFE BAG 292 MM OD X 1778 MM L (11.50"" OD X 70.00"" L)";RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;1,4;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P031917-016-190;ELEMENTO FILTRANTE PARA GASES IND;"HEPA PANEL 559 MM L X 559 MM W X 292 MM D (22.00 "" L X 22.00"" W X 11.50"" D)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;23,705;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032089-016-210;ELEMENTO FILTRANTE PARA GASES IND;"SPUNBOND POLYESTER WITH PTFE MEMBRANE SHORT BOOT BOTTOM LOAD PLEATED BAG 147 MM OD X 1049 MM L (5.80"" OD X 41.30"" L)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;1,1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032221-016-433;ELEMENTO FILTRANTE PARA GASES IND DFO TORIT-TEX CD;"DFO TORIT-TEX CD CARTRIDGE CONDUCTIVE (289 MM X 365 MM) OD X 660 MM L, (11.36"" X 14.36"") OD X 26.00"" L";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;11;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032358;ELEMENTO FILTRANTE PARA GASES IND;POWERCORE PAC ASSEMBLY;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;28,336;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032358-016-340;ELEMENTO FILTRANTE PARA FILTROS DE GASES;"CP ULTRA-WEB POWERCORE 568 MM L X 192 MM W X 177.8 MM H (22.37 "" L X 7.56"" W X 7.00""H)";RAW MATERIAL;1;84213990;99;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;5,26;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P032643-016-360;ELEMENTO FILTRANTE PARA GASES INDUSTRIAI;"PACK POWERCORE CP ULTRA-WEB CONDUCTIVE FR L 568 MM X W 192 MM X H 178 MM (22.37"" L X 7.56"" W X 7.00"" H)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;5;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032736-016-210;ELEMENTO FILTRANTE PARA GASES IND;"1.25M DALAMATIC DURA-LIFE BAG 495 MM FLAT WIDTH X 1256 MM L (19.49"" FLAT WIDTH X 49.45"" L)";RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;1,3;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032767-016-340;ELEMENTO FILTR. P/ FILTRO DE GASES IND.;"TG ULTRA-WEB FR POWERCORE 921 MM L X 424 MM W X 135 MM H (36.26 "" L X 16.70"" W X 5.31""H)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;22,65;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032772-016-340;ELEMENTO FILTRANTE PARA GASES IND;"CP ULTRA-WEB CONDUCTIVE FR POWERCORE 568 MM L X 192 MM W X 178 MM H (22.37 "" L X 7.56"" W X 7.00""H)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;6,05;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P032959-016-140;ASHRAE PANEL FILTER;"30% ASHRAE PANEL 600 MM L X 600 MM W X 51 MM D (23.63 "" L X 23.63"" W X 2.00"" D)";RESALE_IMP;1;84213990;00;99;90;INV;0103800;;;;0;;;0;0;;0;;;;;0,955;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P033070-016-340;ELEMENTO FILTRANTE PARA GASES IND.;"V SERIES ULTRA-WEB CONDUCTIVE FR POWERCORE 921 MM L X 543 MM W X 134.87 MM H (36.26 "" L X 21.38"" W X 5.31""H)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;25;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P033564-016-210;EXTRATOR DE FILTRO;EXTRACTION TOOL;RESALE_IMP;1;73269090;00;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;2,2;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P033615-016-436;ELEMENTO FILTRANTE DE GASES;"DFO ULTRA-WEB SB SS CARTRIDGE (289 MM X 365 MM) OD X 660 MM L, (11.36"" X 14.36"") OD X 26.00"" L";RAW MATERIAL;0;84213990;99;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;7,15;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P033643-016-436;ELEMENTO FILTRANTE PARA GASES IND.;"MICRO-AIR ULTRA-WEB CARTRIDGE 324 MM OD X 406 MM L (12.74"" OD X 16.00"" L)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;9,22;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P033742-016-436;FILTRO CARTUCHO DFT ULTRAWEB SPUNBOND;"DFT ULTRA-WEB SB CD CONDUCTIVE CARTRIDGE 352 MM OD X 660 MM L (13.84"" OD X 26.00"" L)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;10,97;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P033755-016-340;ELEMENTO FILTRANTE PARA GASES IND;"CP ULTRA-WEB SB POWERCORE 568 MM L X 192 MM W X 177.8 MM H (22.37 "" L X 7.56"" W X 7.00""H)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;6,15;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P033770-016-360;ELEMENTO FILTRANTE PARA GASES IND;"PACK POWERCORE CP ULTRA-WEB SB L 568 MM X W 192 MM X H 178 MM (22.37"" L X 7.56"" W X 7.00"" H)";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;6,88;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P034015-016-190;ELEMENTO FILTRANTE PARA GASES IND.;"LORAM THERMO-WEB CARTRIDGE 13.84"" OD X 22.00"" L";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;14,1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P034077-016-436;ELEMENTO FILTRANTE PARA GASES IND;"DFO ULTRA-WEB CONDUCTIVE FR CARTRIDGE (289 MM X 365 MM) OD X 6600 MM L, (11.36"" X 14.36"") OD X 26.00"" L";RAW MATERIAL;1;84219910;99;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;12,61;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P034253-450-915;TAMPA METALICA ELEMENTO FILTRANTE DE AR;COVER, OPEN;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,58;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P034254-450-915;TAMPA METALICA ELEMENTO FILTRANTE DE AR;COVER, OPEN;RAW MATERIAL;1;84219999;01;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;1,58;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;P034301-016-436;ELEMENTO FILTRANTE P/ GASES IND.;"DFE ULTRA-WEB CARTRIDGE (349 MM X 349MM) OD X 660 MM L, (13.74"" X 13.74"") OD X 26.00"" L";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;15,85;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;P034302-016-436;ELEMENTO FILTRANTE PARA GASES IND.;"DFE ULTRA-WEB NL CARTRIDGE (349 MM X 349 MM) OD X 660 MM L (13.74"" X 13.74"") OD X 26"" L";RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;13,85;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1FP319866;CAIXA PAPELA ONDULADO 283X283X425MM LOGO;CORRUGATED PAPER BOX 283X283X425MM LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,374;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP319873;CX PAPELAO 373,1X373,1X482,6 MM C/ LOGO;CARDBOARD BOX 373.1X373.1X482.6 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP319922;CX DE PAPELAO 169X169X153 MM;CARDBOARD BOX 169X169X153 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,19;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320024;CX PAPELAO 133.4X133.4X330.2 MM C/ LOGO;CARDBOARD BOX 133.4X133.4X330.2 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,2;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320025;CX PAPELAO 104.8X106.4X212.7 MM C/ LOGO;CARDBOARD BOX 104.8X106.4X212.7 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320028;CX PAPELAO 366.7X366.7X679.4 MM C/ LOGO;CARDBOARD BOX 366.7X366.7X679.4 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,737;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320041;CX PAPELAO 171.4X171.4X374.6 MM C/ LOGO;CARDBOARD BOX 171.4X171.4X374.6 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,28;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320055;CX PAPELAO 152.4X152.4X381.0 MM C/ LOGO;CARDBOARD BOX 152.4X152.4X381.0 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,25;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320062;CX DE PAPELAO  368X368X706MM;CARDBOARD BOX 368X368X706MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320714;CAIXA DE PAPELAO 368X368X706MM SEM LOGO;CARDBOARD BOX 368X368X706MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320721;CAIXA DE PAPELAO 447X447X1405MM SEM LOGO;CARDBOARD BOX 447X447X1405MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,33;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320822;CAIXA DE PAPELAO 447X447X1405MM DELTEC;CARDBOARD BOX 447X447X1405MM DELTEC;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320823;CAIXA DE PAPELAO 183X183X552MM NEXPRO;CARDBOARD BOX 183X183X552MM NEXPRO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320836;DIVISORIA DE PAPELAO 1177 X 310 MM;CARDBOARD DIVIDER 1177 X 310 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,2;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320837;DIVISORIA DE PAPELAO 980 X 310 MM;CARDBOARD DIVIDER 980 X 310 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320877;DIVISORIA DE PAPELAO 210 X 640 MM;CARDBOARD DIVIDER 210 X 640 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320903;CAIXA DE PAPELAO 410 X 600 X 670 MM;CARDBOARD BOX 410 X 600 X 670 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,55;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP320904;CAIXA DE PAPELAO 133.4 X 133.4 X 330.2 MM;CARDBOARD BOX 133.4 X 133.4 X 330.2 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,33;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP321206;CAIXA DE PAPELAO 420 X 420 X 880;CARDBOARD BOX 420 X 420 X 880;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,33;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP321227;CAIXA DE PAPELAO FLEETPRO 183 X 183 X 552 MM;FLEETPRO CARDBOARD BOX 183 X 183 X 552 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP321292;CAIXA DE PAPELAO 350X350X900 MM;CARDBOARD BOX 350X350X900 MM;RAW MATERIAL;0;48191000;01;99;90;INV;2004200;;;;0;;;0;0;;0;;;;;0,165;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350006;CX PAPELAO 279.4X279.4X571.5 MM C/ LOGO;CARDBOARD BOX 279.4X279.4X571.5 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,65;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350011;CX PAPELAO 295X295X371 MM;CARDBOARD BOX 295X295X371 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,4;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350028;CX PAPELAO 228.6X228.6X412.75 MM;CARDBOARD BOX 228.6X228.6X412.75 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,05;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350029;CX PAPELAO 330.2X330.2X641.3 MM C/ LOGO;CARDBOARD BOX 330.2X330.2X641.3 MM WITH LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,484;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350034;CX PAPELAO 287X287X350 MM C/ LOGO DBL;CARDBOARD BOX 287X287X350 MM WITH DBL LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,3;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350037;CAIXA PAPELAO ONDULADO 273X273X584 LOGO;CORRUGATED CARDBOARD BOX 273X273X584 LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,506;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350104;CX PAPELAO 172X172X400 MM S/ LOGO;CARDBOARD BOX 172X172X400 MM W/O LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,05;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350105;CX PAPELAO 377X377X476 MM;CARDBOARD BOX 377X377X476 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350366;CAIXA DE PAPELAO PARDA 444X336X235;BROWN CARDBOARD BOX 444X336X235;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350467;CAIXA DE PAPELAO 95X95X139MM SEM LOGO;CARDBOARD BOX 95X95X139MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,055;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP350875;SACO PLASTICO TRANSPARENTE 300X400MM;TRANSPARENT PLASTIC BAG 300X400MM;RAW MATERIAL;0;42029200;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,011;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360098;CX PAPELAO 170X170X360 MM S/ LOGO;CARDBOARD BOX 170X170X360 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360099;CX PAPELAO 200X200X400 MM S/ LOGO;CARDBOARD BOX 200X200X400 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360100;CX PAPELAO 220X220X440 MM S/ LOGO;CARDBOARD BOX 220X220X440 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360101;CX PAPELAO 240X240X490 MM S/ LOGO;CARDBOARD BOX 240X240X490 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360102;CX PAPELAO 320X320X530 MM S/ LOGO;CARDBOARD BOX 320X320X530 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360103;CX PAPELAO 310X310X425 MM S/ LOGO;CARDBOARD BOX 310X310X425 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,451;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360104;CX DE PAPELAO 1200X1000X620 MM;CARDBOARD BOX 1200X1000X620 MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360105;CX. DE PAPELAO 1200X800X620 MM C/ IMPRES;CARDBOARD BOX 1200X800X620 MM WITH PRINT;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360119;CX. PAPELAO 190X190X110 MM S/ LOGO;BOX. CARDBOARD 190X190X110 MM W/O LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,115;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360125;DIVISORIA DE PAPELAO 1100X900MM;CARDBOARD DIVIDER 1100X900MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,15;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360128;CX PAPELAO 175X175X425MM C/ LOGO DONAL;CARDBOARD BOX 175X175X425MM WITH DONAL LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360133;CX. DE PAPELAO 132x132x60 MM S/ LOGO;CARDBOARD BOX 132X132X60 MM W/O LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360134;CX. DE PAPELAO 190x190x100 MM S/ LOGO;CARDBOARD BOX 190X190X100 MM W/O LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360165;CX PAPELAO 520X320X235MM               ;CARDBOARD BOX 520X320X235MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360169;CX PAPELAO 240X240X660 MM S/ LOGO;CARDBOARD BOX 240X240X660 MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360180;CX PAPELAO 415X415X390MM;CARDBOARD BOX 415X415X390MM;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360183;CX PAPELAO ONDULADO 350X575X645MM S/LOGO;CORRUGATED CARDBOARD BOX 350X575X645MM WITHOUT LOGO;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360184;PARTICAO DE PAPELAO ONDULADO;CORRUGATED CARDBOARD PARTITION;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360185;PARTICAO DE PAPELAO ONDULADO;CORRUGATED CARDBOARD PARTITION;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP360186;DIVISORIA DE PAPELAO ONDULADO;CORRUGATED CARDBOARD DIVIDER;RAW MATERIAL;0;48191000;01;99;90;INV;;;;;0;;;0;0;;0;;;;;0,33;709.223999.310110.99.99.999.99999.99999;Purchased Item
